Frame         Time          Bond          Angle         Dihed         Impr          Elec          VdW           Conf          Nonbond       Total         
1119          1119          +285.535      +844.402      +340.933      +52.7733      -1699.34      -263.779      +1523.64      -1963.12      -439.473      
1120          1120          +290.36       +822.569      +332.418      +50.6925      -1612.48      -235.81       +1496.04      -1848.29      -352.247      
1121          1121          +289.886      +824.216      +328.466      +51.3446      -1532.61      -262.278      +1493.91      -1794.89      -300.979      
1122          1122          +284.135      +889.741      +315.803      +50.6543      -1659.11      -266.786      +1540.33      -1925.89      -385.559      
1123          1123          +276.222      +866.489      +331.865      +45.0296      -1673.07      -269.368      +1519.61      -1942.43      -422.828      
1124          1124          +273.745      +873.015      +348.667      +52.3448      -1702.64      -252.715      +1547.77      -1955.35      -407.581      
1125          1125          +292.443      +902.119      +330.624      +46.6837      -1716.5       -254.752      +1571.87      -1971.25      -399.383      
1126          1126          +284.083      +830.32       +346.635      +59.2571      -1737         -249.741      +1520.29      -1986.74      -466.444      
1127          1127          +301.867      +863.409      +336.114      +54.6737      -1703.74      -279.808      +1556.06      -1983.55      -427.483      
1128          1128          +307.02       +824.332      +327.754      +69.3709      -1715.24      -243.398      +1528.48      -1958.64      -430.159      
1129          1129          +302.933      +870.543      +325.281      +58.3364      -1661.37      -254.013      +1557.09      -1915.38      -358.287      
1130          1130          +297.444      +868.576      +329.72       +62.4632      -1686.85      -266.739      +1558.2       -1953.59      -395.39       
1131          1131          +276.022      +870.25       +344.159      +63.2912      -1695.4       -262.689      +1553.72      -1958.09      -404.364      
1132          1132          +291.515      +818.562      +332.374      +57.9396      -1714.46      -248.183      +1500.39      -1962.65      -462.256      
1133          1133          +276.689      +879.958      +330.979      +48.5921      -1666.69      -250.603      +1536.22      -1917.3       -381.078      
1134          1134          +287.979      +835.205      +319.509      +47.8436      -1637.4       -280.128      +1490.54      -1917.53      -426.995      
1135          1135          +281.735      +862.125      +331.747      +48.3572      -1624.5       -264.619      +1523.96      -1889.12      -365.152      
1136          1136          +301.305      +868.882      +339.664      +57.0062      -1611.4       -251.704      +1566.86      -1863.11      -296.251      
1137          1137          +281.128      +824.191      +324.012      +50.5517      -1586.74      -256.371      +1479.88      -1843.12      -363.234      
1138          1138          +302.635      +861.864      +334.901      +49.1748      -1641.51      -242.894      +1548.57      -1884.4       -335.827      
1139          1139          +324.629      +841.192      +326.2        +50.6839      -1657.34      -241.61       +1542.71      -1898.95      -356.245      
1140          1140          +295.674      +901.994      +304.452      +53.8296      -1693.46      -246.771      +1555.95      -1940.23      -384.28       
1141          1141          +300.441      +858.639      +341.52       +56.7982      -1633.6       -279.783      +1557.4       -1913.38      -355.984      
1142          1142          +285.158      +824.742      +353.32       +53.7275      -1719.02      -233.712      +1516.95      -1952.73      -435.787      
1143          1143          +275.159      +883.16       +347.962      +56.6478      -1679.2       -269.898      +1562.93      -1949.1       -386.17       
1144          1144          +280.03       +853.916      +333.389      +50.5093      -1670.12      -275.785      +1517.84      -1945.9       -428.058      
1145          1145          +309.34       +825.794      +361.397      +54.0428      -1662.22      -277.019      +1550.57      -1939.24      -388.663      
1146          1146          +283.74       +822.247      +341.425      +54.2754      -1681.82      -230.845      +1501.69      -1912.66      -410.973      
1147          1147          +289.715      +885.925      +351.31       +66.3087      -1625.66      -238.404      +1593.26      -1864.07      -270.808      
1148          1148          +281.155      +877.059      +330.222      +53.8924      -1668.34      -269.644      +1542.33      -1937.98      -395.655      
1149          1149          +299.628      +828.568      +331.414      +48.7017      -1654.91      -279.414      +1508.31      -1934.32      -426.008      
1150          1150          +300.074      +857.364      +331.417      +47.8807      -1686.34      -262.163      +1536.74      -1948.5       -411.769      
1151          1151          +291.844      +838.749      +341.954      +62.0714      -1665.41      -240.994      +1534.62      -1906.4       -371.786      
1152          1152          +301.724      +850.824      +349.592      +48.5049      -1593.52      -283.743      +1550.65      -1877.26      -326.617      
1153          1153          +279.669      +888.56       +327.388      +53.6125      -1644.73      -256.316      +1549.23      -1901.05      -351.817      
