Frame         Time          Bond          Angle         Dihed         Impr          Elec          VdW           Conf          Nonbond       Total         
1125          1125          +266.634      +768.102      +316.119      +48.9823      -1742.29      -280.871      +1399.84      -2023.16      -623.32       
1126          1126          +243.599      +744.461      +309.711      +44.4584      -1811.91      -280.175      +1342.23      -2092.09      -749.856      
1127          1127          +271.998      +770.518      +326.587      +45.7105      -1770.75      -291.023      +1414.81      -2061.77      -646.958      
1128          1128          +256.134      +804.268      +320.18       +54.4175      -1838.36      -263.593      +1435         -2101.95      -666.949      
1129          1129          +278.199      +791.157      +309.754      +47.6645      -1752.47      -285.905      +1426.77      -2038.37      -611.597      
1130          1130          +241.171      +761.75       +311.496      +46.547       -1724.84      -319.166      +1360.96      -2044.01      -683.046      
1131          1131          +237.572      +729.573      +332.908      +45.8771      -1722.71      -280.815      +1345.93      -2003.52      -657.592      
1132          1132          +243.269      +714.108      +318.201      +41.7706      -1756.36      -290.027      +1317.35      -2046.39      -729.042      
1133          1133          +271.168      +802.618      +307.37       +52.1543      -1748.13      -309.655      +1433.31      -2057.78      -624.473      
1134          1134          +252.112      +767.004      +309.825      +43.9775      -1792.39      -263.226      +1372.92      -2055.61      -682.695      
1135          1135          +268.944      +762.544      +325.551      +53.4037      -1770.56      -304.822      +1410.44      -2075.38      -664.938      
1136          1136          +267.662      +758.034      +321.7        +48.1561      -1814.81      -277.685      +1395.55      -2092.5       -696.947      
1137          1137          +262.903      +764.728      +308.936      +46.9364      -1851.15      -258.851      +1383.5       -2110         -726.493      
1138          1138          +254.974      +796.453      +309.036      +43.8318      -1812.87      -291.888      +1404.3       -2104.76      -700.461      
1139          1139          +254.07       +758.215      +322.307      +47.078       -1763.97      -286.36       +1381.67      -2050.33      -668.662      
1140          1140          +275.737      +726.061      +316.407      +48.3349      -1812.39      -279.326      +1366.54      -2091.71      -725.175      
1141          1141          +231.751      +769.378      +319.407      +48.1341      -1795.19      -292.017      +1368.67      -2087.21      -718.537      
1142          1142          +258.962      +769.044      +315.041      +46.7549      -1785.91      -284.533      +1389.8       -2070.44      -680.639      
1143          1143          +252.63       +788.375      +325.375      +42.7417      -1831.91      -302.026      +1409.12      -2133.93      -724.811      
1144          1144          +247.816      +723.996      +317.89       +43.5395      -1825.64      -276.856      +1333.24      -2102.5       -769.255      
1145          1145          +277.061      +763.816      +321.222      +47.8008      -1908.02      -273.544      +1409.9       -2181.57      -771.667      
1146          1146          +257.027      +742.125      +308.955      +54.7         -1850.09      -273.773      +1362.81      -2123.87      -761.06       
1147          1147          +272.678      +768.782      +334.487      +48.3331      -1871.09      -266.263      +1424.28      -2137.35      -713.069      
1148          1148          +274.148      +737.897      +317.592      +44.9787      -1848.12      -286.31       +1374.62      -2134.43      -759.814      
1149          1149          +249.832      +745.787      +319.98       +41.4555      -1837.55      -258.925      +1357.05      -2096.47      -739.419      
1150          1150          +253.586      +790.624      +307.053      +46.3675      -1830.58      -292.354      +1397.63      -2122.94      -725.305      
1151          1151          +284.225      +803.219      +330.569      +52.0819      -1857.41      -302.589      +1470.09      -2160         -689.901      
1152          1152          +259.088      +780.458      +311.203      +52.4847      -1835.22      -271.102      +1403.23      -2106.32      -703.085      
1153          1153          +278.175      +734.504      +307.191      +43.2804      -1810.08      -285.252      +1363.15      -2095.33      -732.18       
1154          1154          +255.38       +787.545      +317.801      +53.1797      -1875.8       -287.473      +1413.91      -2163.27      -749.367      
1155          1155          +270.637      +768.935      +328.547      +50.0305      -1830.05      -292.779      +1418.15      -2122.83      -704.677      
1156          1156          +264.215      +795.173      +322.993      +57.255       -1861.63      -280.282      +1439.64      -2141.91      -702.275      
1157          1157          +278.752      +789.605      +306.435      +44.9613      -1885.64      -262.261      +1419.75      -2147.9       -728.145      
1158          1158          +270.305      +785.296      +304.692      +46.4494      -1828.54      -271.405      +1406.74      -2099.94      -693.198      
1159          1159          +241.813      +751.461      +314.673      +38.0751      -1847.69      -281.834      +1346.02      -2129.52      -783.498      
