Frame         Time          Bond          Angle         Dihed         Impr          Elec          VdW           Conf          Nonbond       Total         
1280          1280          +236.244      +700.427      +295.948      +41.9805      -1682.73      -275.165      +1274.6       -1957.89      -683.294      
1281          1281          +253.154      +707.043      +300.311      +38.4676      -1670.09      -305.858      +1298.98      -1975.95      -676.972      
1282          1282          +239.481      +678.352      +293.966      +37.1877      -1709.99      -290.199      +1248.99      -2000.19      -751.206      
1283          1283          +233.422      +694.451      +291.645      +48.518       -1634.15      -269.478      +1268.04      -1903.63      -635.596      
1284          1284          +271.208      +725.772      +292.709      +34.3026      -1697.31      -289.924      +1323.99      -1987.23      -663.241      
1285          1285          +236.095      +720.094      +281.562      +45.4292      -1678.56      -282.103      +1283.18      -1960.66      -677.48       
1286          1286          +229.219      +667.185      +293.74       +40.2741      -1633         -280.208      +1230.42      -1913.21      -682.789      
1287          1287          +227.149      +704.02       +292.687      +41.0501      -1608.07      -296.564      +1264.91      -1904.64      -639.733      
1288          1288          +251.554      +670.549      +292.143      +40.6152      -1654.42      -277.174      +1254.86      -1931.59      -676.731      
1289          1289          +216.474      +694.574      +290.496      +42.5458      -1638.22      -303.579      +1244.09      -1941.8       -697.715      
1290          1290          +232.76       +715.918      +302.149      +47.5687      -1654.53      -277.94       +1298.4       -1932.47      -634.069      
1291          1291          +254.688      +661.943      +298.072      +46.6833      -1648.43      -293.11       +1261.39      -1941.54      -680.152      
1292          1292          +229.515      +696.596      +312.041      +39.2874      -1648.71      -299.586      +1277.44      -1948.29      -670.854      
1293          1293          +230.716      +681.275      +298.845      +40.9109      -1702.54      -285.851      +1251.75      -1988.39      -736.647      
1294          1294          +212.073      +689.369      +307.017      +46.9538      -1600.46      -289.665      +1255.41      -1890.12      -634.709      
1295          1295          +225.184      +672.769      +300.364      +41.8864      -1659.84      -274.223      +1240.2       -1934.06      -693.859      
1296          1296          +218.529      +652.596      +298.317      +38.5628      -1641.06      -279.578      +1208         -1920.63      -712.628      
1297          1297          +221.135      +690.842      +288.208      +37.1461      -1657.13      -306.361      +1237.33      -1963.49      -726.16       
1298          1298          +242.143      +663.488      +294.264      +32.3493      -1653.72      -304.363      +1232.24      -1958.08      -725.838      
1299          1299          +226.054      +670.014      +293.043      +36.9245      -1655         -291.633      +1226.03      -1946.64      -720.601      
1300          1300          +221.125      +671.874      +306.652      +43.7483      -1659.88      -302.034      +1243.4       -1961.92      -718.516      
1301          1301          +253.806      +688.359      +282.82       +38.3564      -1693.54      -306.031      +1263.34      -1999.57      -736.23       
1302          1302          +233.541      +701.159      +287.071      +41.5162      -1750.17      -277.402      +1263.29      -2027.57      -764.287      
1303          1303          +231.789      +695.154      +275.626      +37.5513      -1698.82      -292.56       +1240.12      -1991.38      -751.262      
1304          1304          +214.839      +716.053      +293.747      +42.0337      -1744.7       -294.01       +1266.67      -2038.71      -772.039      
1305          1305          +214.693      +676.796      +293.586      +38.9508      -1706.59      -277.11       +1224.03      -1983.7       -759.676      
1306          1306          +214.348      +703.958      +284.019      +28.5201      -1707.13      -297.919      +1230.85      -2005.05      -774.2        
1307          1307          +242.757      +706.796      +294.463      +42.6746      -1669.35      -281.711      +1286.69      -1951.06      -664.37       
1308          1308          +254.938      +701.22       +308.14       +43.3182      -1665.9       -285.055      +1307.62      -1950.95      -643.334      
1309          1309          +232.406      +665.163      +295.368      +46.3205      -1641.43      -298.491      +1239.26      -1939.92      -700.666      
1310          1310          +226.595      +669.547      +303.278      +32.9165      -1650.61      -300.429      +1232.34      -1951.04      -718.706      
1311          1311          +197.034      +708.725      +291.97       +49.2727      -1651.7       -288.457      +1247         -1940.15      -693.153      
1312          1312          +218.171      +639.814      +285.759      +44.9496      -1689.13      -268.038      +1188.69      -1957.17      -768.474      
1313          1313          +240.719      +671.945      +296.235      +43.9921      -1732.94      -277.886      +1252.89      -2010.83      -757.936      
1314          1314          +223.968      +699.085      +302.952      +48.1333      -1692.23      -274.891      +1274.14      -1967.12      -692.982      
1315          1315          +230.641      +711.665      +280.876      +35.2431      -1701.96      -290.089      +1258.43      -1992.05      -733.621      
1316          1316          +227.059      +688.746      +281.469      +48.7752      -1686.03      -292.504      +1246.05      -1978.54      -732.486      
1317          1317          +236.568      +684.196      +293.258      +34.2187      -1664.73      -306.717      +1248.24      -1971.45      -723.206      
1318          1318          +209.804      +678.159      +311.612      +31.51        -1624.04      -270.389      +1231.09      -1894.43      -663.346      
